Id,BankId,Afid,DivisionName,SubstationName,BankName,CircuitName,LastChangedBy,DateRevised,CedsaId,CORRECTED CEDSA ID,OperatingVoltageId,SummerLoadFactorId,WinterLoadFactorId,LocationId,SummerNormalOperationalCapabilityAmps,SummerNormalOperationalCapabilityMva,SummerNormalOperationalCapabilityMw,SummerNormalPlanningCapabilityAmps,SummerNormalPlanningCapabilityMva,SummerNormalPlanningCapabilityMw,SummerEmergencyOperationalCapabilityAmps,SummerEmergencyOperationalCapabilityMva,SummerEmergencyOperationalCapabilityMw,SummerEmergencyPlanningCapabilityAmps,SummerEmergencyPlanningCapabilityMva,SummerEmergencyPlanningCapabilityMw,WinterNormalOperationalCapabilityAmps,WinterNormalOperationalCapabilityMva,WinterNormalOperationalCapabilityMw,WinterNormalPlanningCapabilityAmps,WinterNormalPlanningCapabilityMva,WinterNormalPlanningCapabilityMw,WinterEmergencyOperationalCapabilityAmps,WinterEmergencyOperationalCapabilityMva,WinterEmergencyOperationalCapabilityMw,WinterEmergencyPlanningCapabilityAmps,WinterEmergencyPlanningCapabilityMva,WinterEmergencyPlanningCapabilityMw,Notes,TransformerNotes,TransformerDerate,TransformerPlo,TransformerSummerNormalAmps,TransformerSummerEmergencyAmps,TransformerWinterNormalAmps,TransformerWinterEmergencyAmps,DmsGuid
7779,4623,{13849469-D828-11E6-8DDC-9CB70D532D7F},PENINSULA,EAST GRAND,12kV Buses,CB 1350/12,PGE\LMSQ,2017-04-20 10:06:35.6274006 -07:00,,022090406,7,4,4,2,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,,,FALSE,FALSE,3120,3650,4115,4460,{9350DD9E-FE25-4992-9949-F1E0A1A4405F}
7780,4623,{16839E13-ADE4-11E6-A430-9CB70DEE0A5E},PENINSULA,EAST GRAND,12kV Buses,CB 1350/22,PGE\LMSQ,2017-04-20 10:06:57.5770227 -07:00,,022090408,7,4,4,2,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,,,FALSE,FALSE,3120,3650,4115,4460,{1E8DE778-F139-440A-BF49-5D5F595A5824}
7781,4623,{426F005D-D828-11E6-8DDC-9CB70D532D7F},PENINSULA,EAST GRAND,12kV Buses,CB 1450/12,PGE\LMSQ,2017-04-20 10:07:20.3534607 -07:00,,022090410,7,4,4,2,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,,,FALSE,FALSE,3120,3650,4115,4460,{55811085-D3B8-49FB-AF3D-7E802C6B209F}
7782,4623,{377A646E-ADE4-11E6-A430-9CB70DEE0A5E},PENINSULA,EAST GRAND,12kV Buses,CB 1450/22,PGE\LMSQ,2017-04-20 10:07:38.7774150 -07:00,,022090412,7,4,4,2,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,3000,64.8,64.15,,,FALSE,FALSE,3120,3650,4115,4460,{83DB738F-320F-4CBC-9D0D-51026CF31C3D}
7783,4232,{B124873A-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,SARATOGA,Bank 3,CB 1112,PGE\RPBK,2017-04-20 11:02:05.5996827 -07:00,0833701112,022090414,8,3,3,2,564,12.31,12.19,564,12.31,12.19,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"Relay Min: Ph.=720A, T=6, L=3.0, Inst=3600 (phase)
                  Grd=182A, T=1.5, L=2.0",,FALSE,FALSE,2061,2680,2474,3092,{FD99926C-881A-4771-8D1D-DF24346AF0B3}
7784,4232,{B1248751-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,SARATOGA,Bank 3,CB 1113,PGE\RPBK,2017-04-20 11:01:43.5564588 -07:00,0833701113,083801106,8,3,3,2,564,12.31,12.19,564,12.31,12.19,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"Relay Min: Ph=720A, T=6, L=2.0, Inst=4560A (phase)
                  Grd=183A, T=1.6, L=3.0",,FALSE,FALSE,2061,2680,2474,3092,{8F6BB83F-4221-435B-B70D-AD46C06FC676}
7785,4232,{B124877D-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,SARATOGA,Bank 3,CB 1114,PGE\RPBK,2017-04-20 11:11:24.0124212 -07:00,0833701114,083801107,8,3,3,2,581,12.68,12.55,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,598,13.05,12.92,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,"Relay Min: Ph=720A, T=6, L=3.0, Inst=6000 (phase)
                  Grd=181A, T=1.5, L=3.0, Inst=3388 (ground)",,FALSE,FALSE,2061,2680,2474,3092,{CFFD90A6-A09C-4B1C-8506-ED82D1B25498}
7787,4232,{B12487B8-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,SARATOGA,Bank 3,CB 1115,PGE\RPBK,2017-04-20 11:52:37.3307841 -07:00,0833701115,083801108,8,3,3,2,600,13.09,12.96,570,12.44,12.32,720,15.71,15.55,684,14.93,14.78,600,13.09,12.96,570,12.44,12.32,720,15.71,15.55,684,14.93,14.78,"Relay Min: Ph=720A, T=3, L=3.0, Inst=6000 (Phase)
                  Grd=180A, T=0.75, L=5.5, Inst=3388 (Ground)",,FALSE,FALSE,2061,2680,2474,3092,{F57FDEDB-B3BC-4D7C-85D0-408159A12E70}
7788,4460,{9ED2E3A6-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,BRITTON,Bank 1,CB 1105,PGE\MSJ9,2017-04-20 17:50:39.5591647 -07:00,0836101105,083801109,7,3,3,2,542,11.71,11.59,542,11.71,11.59,600,12.96,12.83,570,12.31,12.19,558,12.05,11.93,558,12.05,11.93,600,12.96,12.83,570,12.31,12.19,"SW 2349 -  8 hour emergency rating of 800 Amps

Relay Minimum		Phase:   720A  	T    6    		L   3     		CT Ratio:   600:5
To Operate		     Ground:   183A	T  1.5    		L   1.5  		Ammeter Range 0 to 100",,FALSE,FALSE,1388,1805,1666,2083,{2C8332C9-98DB-4F57-8117-25927CD84A51}
7790,4624,{8D298A2D-0B21-11E6-9D37-D4BED91EFF1A},NORTH VALLEY,HAMILTON A,Bank 1,CB 1101,PGE\GSD5,2017-04-20 14:01:32.2652530 -07:00,1021201101,083801110,8,4,4,1,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,,,FALSE,FALSE,384,500,461,577,{FB2016CE-0976-4696-B3CB-891D5E659791}
7791,4624,{8D298A3D-0B21-11E6-9D37-D4BED91EFF1A},NORTH VALLEY,HAMILTON A,Bank 1,CB 1102,PGE\GSD5,2017-04-20 14:05:00.6107767 -07:00,1021201102,083801111,8,4,4,1,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,300,6.55,6.48,285,6.22,6.16,,Information Extracted from Sharepoint.,FALSE,FALSE,384,500,461,577,{9A1F9D18-3CDB-4809-A37B-E4FBF06B2D86}
7792,4613,{85BCDE0A-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),"12kv Bus 1 (FY-1, FY-2, FY-3, FY-4)",CB 1101,PGE\DMAL,2017-05-06 22:02:03.5181443 -07:00,022781101,083802114,7,3,3,2,405,8.75,8.66,405,8.75,8.66,450,9.72,9.62,450,9.72,9.62,417,9.01,8.92,417,9.01,8.92,463,10,9.9,463,10,9.9,Alternate source to Doyle Drive (Golden Gate Bridge),,FALSE,FALSE,4000,4000,4000,4000,{00000000-0000-0000-0000-000000000000}
7793,4613,{85BCDE14-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),"12kv Bus 1 (FY-1, FY-2, FY-3, FY-4)",CB 1103,PGE\DMAL,2017-04-20 14:11:56.8649429 -07:00,022781103,083802115,7,3,3,2,517,11.17,11.06,517,11.17,11.06,600,12.96,12.83,600,12.96,12.83,527,11.38,11.27,527,11.38,11.27,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,4000,4000,4000,4000,{00000000-0000-0000-0000-000000000000}
7794,4594,{85BCDE0F-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),12kv Bus 2,CB 1102,PGE\DMAL,2017-04-20 14:16:07.2290763 -07:00,022781102,083802116,7,3,3,2,333,7.19,7.12,333,7.19,7.12,370,7.99,7.91,370,7.99,7.91,343,7.41,7.34,343,7.41,7.34,381,8.23,8.15,381,8.23,8.15,"Branch SW-11542 - 250T ELC=2 (SN=258, SE=286, WN=266, WE=295)
Branch SW-11540 - 500T ELC=5 (SN=333, SE=370, WN=343, WE=381)",,FALSE,FALSE,4000,4000,4000,4000,{00000000-0000-0000-0000-000000000000}
7795,4616,{85BCDE22-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 2,CB 401 (Non-SCADA),PGE\DMAL,2017-04-20 14:31:53.1548888 -07:00,022780401,083802117,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{DCF398DD-94EA-4A4F-81E6-EEF74783B6EA}
7796,4615,{85BCDDEB-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 1,CB 402 (Non-SCADA),PGE\DMAL,2017-04-20 14:32:22.4883408 -07:00,022780402,083802118,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{391B2C4B-F78E-4A31-9909-864822E71960}
7797,4615,{85BCDDF0-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 1,CB 403 (Non-SCADA),PGE\DMAL,2017-04-20 14:32:47.3125547 -07:00,022780403,083802119,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{A89718EC-82F4-40F0-B69E-F2C702CE8C92}
7798,4616,{B2FF117C-3C98-11E6-B38D-D4BED91EFF1A},SAN FRANCISCO,MARINA (SF F),Bank 2,CB 404 (Non-SCADA),PGE\DMAL,2017-04-20 14:30:58.0142402 -07:00,022780404,022260402,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{9A22E702-FDFB-44F9-94A4-F3289A308439}
7799,4625,{B89B4B0B-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 1,CB 1101,PGE\IRB2,2017-04-20 14:41:20.1158493 -07:00,0829901101,022260404,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{B75F199D-167D-4DE1-863A-0A5DA8AC0CA5}
7800,4625,{C0F57A20-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 1,CB 1102,PGE\IRB2,2017-06-01 15:14:00.3685166 -07:00,0829901102,022260406,8,3,3,2,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,600,13.09,12.96,,,FALSE,FALSE,2061,2680,2474,3092,{0A9BB923-BF55-4647-99B2-B17EFD3A06BE}
7801,4616,{85BCDE25-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 2,CB 405 (Non-SCADA),PGE\DMAL,2017-04-20 14:34:39.8094637 -07:00,022780405,022260408,3,3,3,2,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{294AA7EE-DFBC-4232-AB88-BCDB92F63259}
7803,4625,{B89B4B0E-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 1,CB 1103,PGE\IRB2,2017-04-20 14:40:56.9650041 -07:00,0829901103,022260401,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{F8617BAD-7D23-48C0-8877-83B8FEE49819}
7804,4625,{AF9B6F80-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 1,CB 1104,PGE\IRB2,2017-04-20 14:40:39.6642714 -07:00,0829901104,022260403,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{BE96DCFF-D4F8-44E7-831D-5BFFDF12A6D3}
7805,4615,{85BCDDFF-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 1,CB 407 (Non-SCADA),PGE\DMAL,2017-04-20 14:36:03.6282425 -07:00,022780407,022260405,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{04C80A55-D90F-42E5-9FE4-73E3D9765B19}
7806,4616,{85BCDE2A-78E2-11E5-8C7B-9CB70D532D7F},SAN FRANCISCO,MARINA (SF F),Bank 2,CB 408 (Non-SCADA),PGE\DMAL,2017-04-20 14:37:27.2597865 -07:00,022780408,022260407,3,3,3,2,363,2.62,2.59,363,2.62,2.59,392,2.82,2.79,392,2.82,2.79,374,2.69,2.66,374,2.69,2.66,400,2.88,2.85,400,2.88,2.85,,,FALSE,FALSE,1301,1691,1561,1951,{527F40D6-93A7-4E36-BE8B-EE7610515DA3}
7807,4625,{8FA36210-FDBD-11E5-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 1,CB 1105,PGE\IRB2,2017-04-20 15:04:47.4759995 -07:00,0829901105,022260409,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{09C4CCC2-650E-49DC-A04C-A1E93586B42D}
7808,4628,{9059BE23-78E3-11E5-8C7B-9CB70D532D7F},DIABLO,ALHAMBRA,Bank 1,CB 1101,PGE\FCR1,2017-04-20 15:11:27.4451640 -07:00,0141001101,083392108,8,3,3,1,515,11.24,11.13,489,10.67,10.56,578,12.61,12.48,549,11.98,11.86,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,733,953,879,1099,{04D4B1F2-EBE2-4EB9-ACF0-590ECCDFBE75}
7809,4626,{9EA96105-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 2,CB 1106 (Under Construction),PGE\IRB2,2017-04-20 14:53:51.5042988 -07:00,0829901106,254071108,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{BD5B3DFB-CDA1-4D58-BD3F-03B74AAD617C}
7810,4626,{AF9B6F7B-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 2,CB 1107 (Under Construction),PGE\IRB2,2017-04-20 14:53:22.5033411 -07:00,0829901107,082921101,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{144BEC62-B6B0-4E6C-9B79-70BBB771327D}
7811,4626,{A75B5CC6-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 2,CB 1108 (Under Construction),PGE\IRB2,2017-04-20 14:55:25.0124970 -07:00,0829901108,082921102,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{3219F2FC-D634-4C2E-8DE3-166496D423CC}
7812,4626,{A75B5CC3-0B3F-11E6-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 2,CB 1109 (Under Construction),PGE\IRB2,2017-04-20 14:56:13.7322339 -07:00,0829901109,082921103,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{6A07DDF3-F688-4307-AA42-8EA4902757A7}
7813,4626,{BE88055E-FDBD-11E5-9D37-D4BED91EFF1A},DE ANZA,LOCKHEED NO.1,BANK 2,CB 1110 (Under Construction),PGE\IRB2,2017-04-20 14:57:59.7723490 -07:00,0829901110,082921104,7,3,3,2,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,600,12.96,12.83,,,FALSE,FALSE,2083,2708,2500,3125,{96EA1B44-E81E-422E-8A6F-56E9C63EADCD}
7815,4460,{9ED2E3CB-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,BRITTON,Bank 1,CB 1106,PGE\MSJ9,2017-04-20 17:49:18.5801137 -07:00,0836101106,082921105,7,3,3,2,600,12.96,12.83,570,12.31,12.19,600,12.96,12.83,570,12.31,12.19,600,12.96,12.83,570,12.31,12.19,600,12.96,12.83,570,12.31,12.19,"SW 19421 - 8 hour emergency rating of 800 Amps

Relay Minimum		Phase:   720A  	T    6    		L   3  		CT Ratio:   600:5
To Operate		Ground:   183A	T  1.5    		L   1.5  		Ammeter Range 0 to   100",,FALSE,FALSE,1388,1805,1666,2083,{9562CF94-22B9-47FC-9158-4A2842706AA6}
7818,4628,{9059BE28-78E3-11E5-8C7B-9CB70D532D7F},DIABLO,ALHAMBRA,Bank 1,CB 1102,PGE\FCR1,2017-04-21 14:46:33.8822403 -07:00,0141001102,082921111,8,3,3,1,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,733,953,879,1099,{68F27854-D5F2-49B0-A27E-33AA3380B455}
7819,4629,{96C8A4A4-FDB3-11E5-9D37-D4BED91EFF1A},DIABLO,ALHAMBRA,BANK 2,CB 1105,PGE\FCR1,2017-04-21 14:47:38.9307304 -07:00,0141001105,082921112,8,3,3,1,457,9.97,9.87,457,9.97,9.87,578,12.61,12.48,549,11.98,11.86,549,11.98,11.86,549,11.98,11.86,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,481,625,577,721,{C02AF08E-0647-4D6F-8E43-C90431B8C7A9}
7820,4633,{077C4B7D-0E49-11E6-95F2-D4BED91EFF1A},DIABLO,BABEL,BANK 1,CB 401 (Non-SCADA),PGE\FCR1,2017-04-21 14:53:18.3250112 -07:00,013850401,082921113,4,3,3,1,303,2.29,2.27,303,2.29,2.27,393,2.97,2.94,393,2.97,2.94,364,2.76,2.73,364,2.76,2.73,400,3.03,3,400,3.03,3,,,FALSE,FALSE,303,395,364,455,{5962F492-6436-48F3-B9B3-483856FC4F62}
7821,4635,{B53783D9-78E3-11E5-8C7B-9CB70D532D7F},DIABLO,CLAYTON,Bank 1,CB 2213,PGE\FCR1,2017-04-21 14:56:06.3058326 -07:00,0120202213,082921114,12,3,3,1,503,19.01,18.82,503,19.01,18.82,600,22.68,22.45,570,21.54,21.32,557,21.05,20.84,557,21.05,20.84,600,22.68,22.45,570,21.54,21.32,,,FALSE,FALSE,1190,1547,1428,1786,{973ADADF-4294-4DCC-ADB8-2184A78BABFA}
7839,4639,{A7233111-0B22-11E6-9D37-D4BED91EFF1A},SIERRA,PLACER,Bank 2,CB 1103,PGE\MTN6,2017-04-20 17:06:08.6859485 -07:00,1524601103,082921116,8,3,3,1,600,13.09,12.96,570,12.44,12.32,667,14.56,14.41,667,14.56,14.41,600,13.09,12.96,570,12.44,12.32,667,14.56,14.41,667,14.56,14.41,,,FALSE,FALSE,1146,1489,1375,1718,{E85AEC24-778D-452C-8D23-1B1D0142B5CD}
7840,4640,{C07E0030-0E48-11E6-95F2-D4BED91EFF1A},DIABLO,CONCORD NO 1,UNIT SUB 401,CB 401 (Non-SCADA),PGE\FCR1,2017-04-21 15:26:40.2082870 -07:00,012960401,082921117,4,3,3,1,330,2.5,2.48,330,2.5,2.48,429,3.25,3.22,429,3.25,3.22,396,3,2.97,396,3,2.97,495,3.75,3.71,495,3.75,3.71,,,FALSE,FALSE,330,429,396,495,{0C952AB9-AC9B-451F-A92C-0F32769AB38E}
7841,4631,{9ED2E454-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,BRITTON,Bank 2,CB 1110,PGE\MSJ9,2017-04-20 18:12:39.1744322 -07:00,0836101110,082921118,7,3,3,2,542,11.71,11.59,542,11.71,11.59,600,12.96,12.83,570,12.31,12.19,558,12.05,11.93,558,12.05,11.93,600,12.96,12.83,570,12.31,12.19,SW 1319 - 8 hour emergency rating of 800 Amps,,FALSE,FALSE,2000,2000,2000,2000,{A2A583FF-DCBD-40A1-B950-C01486E53574}
7842,4631,{9ED2E479-D1CA-11E5-8ECE-9CB70D532D7F},DE ANZA,BRITTON,Bank 2,CB 1111,PGE\MSJ9,2017-04-20 18:13:04.1858809 -07:00,0836101111,082921119,7,3,3,2,542,11.71,11.59,542,11.71,11.59,600,12.96,12.83,570,12.31,12.19,558,12.05,11.93,558,12.05,11.93,600,12.96,12.83,570,12.31,12.19,"Relay Minimum		Phase:   720A  	T    6    		L   3.5 		CT Ratio:   600:5
To Operate		Ground:   180A	T  1.5    		L   1.5  		Ammeter Range 0 to   100",,FALSE,FALSE,2000,2000,2000,2000,{D219AAF7-B746-4B91-9812-81995D6EF976}
7845,4641,{A7233124-0B22-11E6-9D37-D4BED91EFF1A},SIERRA,PLACER,Bank 3,CB 1104,PGE\MTN6,2017-04-20 17:17:38.3341285 -07:00,1524601104,022130403,8,3,3,1,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,700,15.28,15.13,,,FALSE,FALSE,733,953,879,1099,{410FA947-A24F-4BEF-A434-792524F80D49}
7847,4642,{CB3A2E82-0E48-11E6-95F2-D4BED91EFF1A},DIABLO,CONCORD NO 1,UNIT SUB 402,CB 402 (Non-SCADA),PGE\FCR1,2017-04-21 15:28:33.2981062 -07:00,012960402,022130406,4,3,3,1,330,2.5,2.48,330,2.5,2.48,429,3.25,3.22,429,3.25,3.22,396,3,2.97,396,3,2.97,495,3.75,3.71,495,3.75,3.71,,,FALSE,FALSE,330,429,396,495,{E0BB0CAF-0A8D-422A-86F6-C68066BB19A8}
7848,4643,{E6BCD5E5-78E3-11E5-8C7B-9CB70D532D7F},DIABLO,FAIRVIEW,Bank 5,CB 2206,PGE\FCR1,2017-04-21 15:30:18.7112986 -07:00,0134302206,022270401,12,3,3,2,600,22.68,22.45,570,21.54,21.32,668,25.25,25,668,25.25,25,600,22.68,22.45,570,21.54,21.32,668,25.25,25,668,25.25,25,,,FALSE,FALSE,1325,1723,1590,1988,{DF2D4564-83C1-4256-AFA5-5224F8C9F99C}
7849,4643,{813217E8-FDB8-11E5-9D37-D4BED91EFF1A},DIABLO,FAIRVIEW,Bank 5,CB 2207,PGE\FCR1,2017-04-20 17:31:18.6192005 -07:00,0134302207,253911107,12,3,3,1,636,24.04,23.8,636,24.04,23.8,792,29.93,29.63,792,29.93,29.63,691,26.12,25.86,691,26.12,25.86,800,30.23,29.93,800,30.23,29.93,,,FALSE,FALSE,1325,1723,1590,1988,{5625A360-AB3D-4613-98AF-F1347FEE8DBC}
7850,4644,{3E9235BE-B8CC-11E6-93A9-D4BED91EFF1A},SAN FRANCISCO,SF N,"12kv Bus 1 (NX-1, NX-2, NX-3, NX-4)",CB 1101,PGE\DMAL,2017-05-17 16:58:13.5373389 -07:00,,252821105,7,3,3,2,490,10.58,10.47,490,10.58,10.47,549,11.86,11.74,549,11.86,11.74,505,10.91,10.8,505,10.91,10.8,565,12.2,12.08,565,12.2,12.08,Mainline reconfiguration as part of new 12kV switchgear project 05/2017.,,FALSE,FALSE,4000,4000,4000,4000,{00000000-0000-0000-0000-000000000000}
7851,4644,{4B1DAF56-B8CC-11E6-93A9-D4BED91EFF1A},SAN FRANCISCO,SF N,"12kv Bus 1 (NX-1, NX-2, NX-3, NX-4)",CB 1102,PGE\DMAL,2017-05-17 17:03:17.5462311 -07:00,,022270403,7,3,3,2,473,10.22,10.12,473,10.22,10.12,557,12.03,11.91,557,12.03,11.91,482,10.41,10.31,482,10.41,10.31,568,12.27,12.15,568,12.27,12.15,Mainline reconfiguration as part of new 12kV switchgear project 05/2017.,,FALSE,FALSE,4000,4000,4000,4000,{00000000-0000-0000-0000-000000000000}
7852,4643,{E6BCD600-78E3-11E5-8C7B-9CB70D532D7F},DIABLO,FAIRVIEW,Bank 5,CB 2208,PGE\FCR1,2017-04-21 15:31:20.6392087 -07:00,0134302208,022270402,12,3,3,1,515,19.46,19.27,489,18.48,18.3,578,21.84,21.62,549,20.75,20.54,666,25.17,24.92,632,23.89,23.65,667,25.21,24.96,667,25.21,24.96,,,FALSE,FALSE,1325,1723,1590,1988,{50B429DC-42B6-42D6-B5D9-8264DA61C2B6}
7855,4646,{B413E6CD-0B22-11E6-9D37-D4BED91EFF1A},SIERRA,WEIMAR,Bank 1,CB 1101,PGE\MTN6,2017-04-20 17:34:54.1014392 -07:00,1524901101,022270404,8,3,3,1,429,9.36,9.27,429,9.36,9.27,558,12.18,12.06,558,12.18,12.06,515,11.24,11.13,515,11.24,11.13,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,429,558,515,644,{08D8577B-FC5C-4D38-A009-092F550A2A88}
7856,4646,{B413E6DD-0B22-11E6-9D37-D4BED91EFF1A},SIERRA,WEIMAR,Bank 1,CB 1102,PGE\MTN6,2017-04-20 17:38:32.5732450 -07:00,1524901102,022270405,8,3,3,1,429,9.36,9.27,429,9.36,9.27,558,12.18,12.06,549,11.98,11.86,515,11.24,11.13,515,11.24,11.13,600,13.09,12.96,570,12.44,12.32,,,FALSE,FALSE,429,558,515,644,{04202EC9-781E-43FC-9441-482AEE415992}
